,아파트명,면적,법정동주소,도로명주소,세대수,임대세대수,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,가격,매매호가,전세호가,월세호가,실거래가
2,우장산아이파크e편한세상,107C㎡,서울시 강서구 화곡동 1159,서울시 강서구 강서로 266,2517.0,0.0,107.49,84.97,79,3,2,1045,,"11억~14억 5,000","5억 5,000~8억",1억/200~6억/60,1억/200~6억/60
3,우장산아이파크e편한세상,107C1㎡,서울시 강서구 화곡동 1159,서울시 강서구 강서로 266,2517.0,0.0,107.49,84.97,79,3,2,120,,13억,"6억~6억 5,000",,
4,우장산아이파크e편한세상,107C2㎡,서울시 강서구 화곡동 1159,서울시 강서구 강서로 266,2517.0,0.0,107.49,84.97,79,3,2,116,,12억~13억,"7억~7억 5,000",,
5,우장산아이파크e편한세상,107C3㎡,서울시 강서구 화곡동 1159,서울시 강서구 강서로 266,2517.0,0.0,107.49,84.97,79,3,2,73,,"12억 5,000~14억",8억,3억/120,3억/120
6,우장산아이파크e편한세상,107C4㎡,서울시 강서구 화곡동 1159,서울시 강서구 강서로 266,2517.0,0.0,107.49,84.97,79,3,2,55,,14억,"5억 9,000",,
7,우장산아이파크e편한세상,125B㎡,서울시 강서구 화곡동 1159,서울시 강서구 강서로 266,2517.0,0.0,125.24,101.65,81,3,2,156,,"13억~15억 8,000","6억 7,000~9억",5억/60,5억/60
8,우장산아이파크e편한세상,136A-N㎡,서울시 강서구 화곡동 1159,서울시 강서구 강서로 266,2517.0,0.0,136.39,114.98,84,4,2,274,,"14억 5,000~16억 8,000","6억 9,000~10억","2,000/250~8억/50","2,000/250~8억/50"
9,우장산아이파크e편한세상,136A-S,서울시 강서구 화곡동 1159,서울시 강서구 강서로 266,2517.0,0.0,136.39,114.98,84,4,2,148,,,9억,4억/160,4억/160
0,우장산청솔,97㎡,서울시 강서구 화곡동 992-10,서울시 강서구 화곡로53길 75,30.0,0.0,97.48,84.96,87,3,2,12,,,,,
1,우장산청솔,102,서울시 강서구 화곡동 992-10,서울시 강서구 화곡로53길 75,30.0,0.0,102.59,84.88,83,3,2,18,,,,,
0,우장산파크빌(도시형),47㎡,서울시 강서구 화곡동 1162,서울시 강서구 우현로 4,45.0,0.0,47.63,34.08,72,2,1,1,,,,,
1,우장산파크빌(도시형),52A㎡,서울시 강서구 화곡동 1162,서울시 강서구 우현로 4,45.0,0.0,52.37,37.19,71,2,1,5,,,,,
2,우장산파크빌(도시형),53B㎡,서울시 강서구 화곡동 1162,서울시 강서구 우현로 4,45.0,0.0,53.64,38.59,72,2,1,15,,,,,
3,우장산파크빌(도시형),58A㎡,서울시 강서구 화곡동 1162,서울시 강서구 우현로 4,45.0,0.0,58.95,41.92,71,3,1,1,,,,,
4,우장산파크빌(도시형),60B㎡,서울시 강서구 화곡동 1162,서울시 강서구 우현로 4,45.0,0.0,60.49,43.13,71,2,1,8,,,,,
5,우장산파크빌(도시형),62A㎡,서울시 강서구 화곡동 1162,서울시 강서구 우현로 4,45.0,0.0,62.06,44.36,71,2,1,9,,,,,
6,우장산파크빌(도시형),62B㎡,서울시 강서구 화곡동 1162,서울시 강서구 우현로 4,45.0,0.0,62.17,44.96,72,2,1,1,,,,,
7,우장산파크빌(도시형),71,서울시 강서구 화곡동 1162,서울시 강서구 우현로 4,45.0,0.0,71.78,51.26,71,2,1,5,,,,,
0,우장산한화꿈에그린,105㎡,서울시 강서구 화곡동 1151,서울시 강서구 우장산로 103,187.0,0.0,105.6,84.98,80,3,2,92,,"6억 5,000~10억","4억 5,000~7억",2억/140~3억/150,2억/140~3억/150
1,우장산한화꿈에그린,126㎡,서울시 강서구 화곡동 1151,서울시 강서구 우장산로 103,187.0,0.0,126.4,102.11,81,4,2,7,,,,,
2,우장산한화꿈에그린,148,서울시 강서구 화곡동 1151,서울시 강서구 우장산로 103,187.0,0.0,148.66,120.11,81,4,2,88,,"11억 3,000~12억","6억 7,000~8억",,
0,우장산휴먼빌,93㎡,서울시 강서구 화곡동 1156,서울시 강서구 우현로 18,62.0,0.0,93.16,73.79,79,3,2,2,,,,,
1,우장산휴먼빌,98㎡,서울시 강서구 화곡동 1156,서울시 강서구 우현로 18,62.0,0.0,98.67,78.88,80,3,2,1,,,,,
2,우장산휴먼빌,102C㎡,서울시 강서구 화곡동 1156,서울시 강서구 우현로 18,62.0,0.0,102.66,82.18,80,3,2,1,,,,,
3,우장산휴먼빌,105E㎡,서울시 강서구 화곡동 1156,서울시 강서구 우현로 18,62.0,0.0,105.79,84.76,80,3,2,24,,,,,
4,우장산휴먼빌,105D㎡,서울시 강서구 화곡동 1156,서울시 강서구 우현로 18,62.0,0.0,105.22,83.81,80,3,2,20,,,,,
5,우장산휴먼빌,105F,서울시 강서구 화곡동 1156,서울시 강서구 우현로 18,62.0,0.0,105.71,84.94,80,3,2,14,,,,,
0,우진,66,서울시 강서구 화곡동 915-21,서울시 강서구 강서로7길 77,10.0,0.0,66.39,59.75,90,3,1,10,,,,,
0,우현스카이빌(도시형),20A㎡,서울시 강서구 화곡동 926-9,서울시 강서구 강서로7길 101,29.0,0.0,20.96,13.78,66,1,1,8,,,,,
1,우현스카이빌(도시형),21B㎡,서울시 강서구 화곡동 926-9,서울시 강서구 강서로7길 101,29.0,0.0,21.34,14.03,66,1,1,12,,,,,
2,우현스카이빌(도시형),22㎡,서울시 강서구 화곡동 926-9,서울시 강서구 강서로7길 101,29.0,0.0,22.63,14.88,66,1,1,4,,,,,
3,우현스카이빌(도시형),28A㎡,서울시 강서구 화곡동 926-9,서울시 강서구 강서로7길 101,29.0,0.0,28.45,18.7,66,1,1,2,,,,,
4,우현스카이빌(도시형),29B㎡,서울시 강서구 화곡동 926-9,서울시 강서구 강서로7길 101,29.0,0.0,29.74,19.55,66,1,1,1,,,,,
5,우현스카이빌(도시형),32,서울시 강서구 화곡동 926-9,서울시 강서구 강서로7길 101,29.0,0.0,32.83,21.58,66,1,1,2,,,,,
0,우현펠리스(도시형),27㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,27.66,23.21,84,1,1,1,,,,,
1,우현펠리스(도시형),29A㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,29.81,25.02,84,1,1,1,,,,,
2,우현펠리스(도시형),30B㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,30.64,25.72,84,1,1,3,,,,,
3,우현펠리스(도시형),33A㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,33.63,28.23,84,1,1,1,,,,,
4,우현펠리스(도시형),34B㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,34.19,28.7,84,1,1,3,,,,,
5,우현펠리스(도시형),34A㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,34.84,29.24,84,1,1,1,,,,,
6,우현펠리스(도시형),35B㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,35.37,29.69,84,1,1,1,,,,,
7,우현펠리스(도시형),35C㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,35.64,29.91,84,1,1,1,,,,,
8,우현펠리스(도시형),38㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,38.51,32.32,84,1,1,2,,,,,
9,우현펠리스(도시형),42㎡,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,42.99,36.08,84,1,1,2,,,,,
10,우현펠리스(도시형),52,서울시 강서구 화곡동 362-11,서울시 강서구 가로공원로80길 80,18.0,0.0,52.6,44.14,84,2,1,2,,,,,
0,원타워(도시형),27,서울시 강서구 화곡동 343-43,서울시 강서구 곰달래로 121,28.0,0.0,27.4,18.84,69,1,1,28,,,,,
0,원흥타운(주상복합),107㎡,서울시 강서구 화곡동 1087-5,서울시 강서구 화곡로18길 30-11,19.0,0.0,107.16,79.38,74,3,2,2,,,,,
1,원흥타운(주상복합),112A㎡,서울시 강서구 화곡동 1087-5,서울시 강서구 화곡로18길 30-11,19.0,0.0,112.99,83.7,74,3,2,10,,,,,
2,원흥타운(주상복합),113B,서울시 강서구 화곡동 1087-5,서울시 강서구 화곡로18길 30-11,19.0,0.0,113.12,83.79,74,3,2,7,,,,,
0,웰라이빌,100㎡,서울시 강서구 화곡동 927-1,서울시 강서구 강서로5나길 104,130.0,0.0,100.35,79.87,80,3,2,26,,"4억 5,000~5억",3억,,
1,웰라이빌,106A㎡,서울시 강서구 화곡동 927-1,서울시 강서구 강서로5나길 104,130.0,0.0,106.61,84.85,80,3,2,65,,,,,
2,웰라이빌,106B㎡,서울시 강서구 화곡동 927-1,서울시 강서구 강서로5나길 104,130.0,0.0,106.78,84.98,80,3,2,26,,,,,
3,웰라이빌,106C㎡,서울시 강서구 화곡동 927-1,서울시 강서구 강서로5나길 104,130.0,0.0,106.47,84.73,80,3,2,1,,,,,
4,웰라이빌,139,서울시 강서구 화곡동 927-1,서울시 강서구 강서로5나길 104,130.0,0.0,139.74,111.21,80,4,2,12,,"6억 5,000","4억 5,000",,
0,웰리치파크(도시형),58A㎡,서울시 강서구 화곡동 1078-24,서울시 강서구 강서로31길 17,29.0,0.0,58.16,49.06,84,3,2,28,,,,,
1,웰리치파크(도시형),62,서울시 강서구 화곡동 1078-24,서울시 강서구 강서로31길 17,29.0,0.0,62.54,51.91,83,3,2,1,,,,,
0,웰스파크빌(도시형),30㎡,서울시 강서구 화곡동 392-28,서울시 강서구 강서로12길 51-12,11.0,0.0,30.16,26.78,89,1,1,1,,,,,
1,웰스파크빌(도시형),33㎡,서울시 강서구 화곡동 392-28,서울시 강서구 강서로12길 51-12,11.0,0.0,33.65,29.88,89,1,1,2,,,,,
2,웰스파크빌(도시형),41㎡,서울시 강서구 화곡동 392-28,서울시 강서구 강서로12길 51-12,11.0,0.0,41.92,37.22,89,1,1,1,,,,,
3,웰스파크빌(도시형),46B㎡,서울시 강서구 화곡동 392-28,서울시 강서구 강서로12길 51-12,11.0,0.0,46.97,41.7,89,1,1,2,,,,,
4,웰스파크빌(도시형),46A㎡,서울시 강서구 화곡동 392-28,서울시 강서구 강서로12길 51-12,11.0,0.0,46.07,40.91,89,1,1,1,,,,,
5,웰스파크빌(도시형),47C㎡,서울시 강서구 화곡동 392-28,서울시 강서구 강서로12길 51-12,11.0,0.0,47.61,42.27,89,1,1,1,,,,,
6,웰스파크빌(도시형),59㎡,서울시 강서구 화곡동 392-28,서울시 강서구 강서로12길 51-12,11.0,0.0,59.2,52.56,89,2,1,1,,,,,
7,웰스파크빌(도시형),67,서울시 강서구 화곡동 392-28,서울시 강서구 강서로12길 51-12,11.0,0.0,67.21,59.67,89,3,1,2,,,,,
0,위하우스(도시형),36,서울시 강서구 화곡동 916-2,서울시 강서구 월정로20길 86-4,28.0,0.0,36.79,30.18,82,1,1,28,,3억,"2억 5,000~3억 3,600",,
0,유디코파크리움(주상복합),16A㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,16.05,12.66,79,1,1,3,,,,,
1,유디코파크리움(주상복합),17B㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,17.81,12.77,72,1,1,4,,,,,
2,유디코파크리움(주상복합),17C㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,17.13,12.28,72,1,1,2,,,,,
3,유디코파크리움(주상복합),17D㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,17.32,12.42,72,1,1,2,,,,,
4,유디코파크리움(주상복합),18A㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,18.65,14.71,79,1,1,3,,,,,
5,유디코파크리움(주상복합),19B㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,19.67,15.51,79,1,1,3,,,,,
6,유디코파크리움(주상복합),20C㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,20.94,16.51,79,1,1,3,,,,,
7,유디코파크리움(주상복합),23A㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,23.81,18.78,79,1,1,3,,,,,
8,유디코파크리움(주상복합),24B㎡,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,24.6,19.4,79,1,1,3,,,,,
9,유디코파크리움(주상복합),25,서울시 강서구 화곡동 산172-4,서울시 강서구 강서로19길 21,29.0,0.0,25.7,20.27,79,1,1,3,,,,,
0,유림노르웨이숲,82㎡,서울시 강서구 화곡동 919-1,서울시 강서구 곰달래로 96,225.0,0.0,82.85,64.05,77,3,2,108,,"5억 4,000~6억 1,000","3억 9,000~4억 3,000",,
1,유림노르웨이숲,98,서울시 강서구 화곡동 919-1,서울시 강서구 곰달래로 96,225.0,0.0,98.61,76.23,77,3,2,117,,"6억 5,000~7억 2,000","4억 5,000","1억 5,000/80","1억 5,000/80"
0,유원펠리체(도시형),54,서울시 강서구 화곡동 924-17,서울시 강서구 곰달래로18길 21,14.0,0.0,54.43,42.85,79,1,1,14,,,,,
0,윤탁아트리움,88㎡,서울시 강서구 화곡동 1026-18,서울시 강서구 화곡로31다길 11,19.0,0.0,88.79,75.82,85,3,2,1,,,,,
1,윤탁아트리움,97㎡,서울시 강서구 화곡동 1026-18,서울시 강서구 화곡로31다길 11,19.0,0.0,97.31,83.1,85,3,2,11,,,,,
2,윤탁아트리움,142,서울시 강서구 화곡동 1026-18,서울시 강서구 화곡로31다길 11,19.0,0.0,142.01,121.27,85,4,2,7,,,,,
0,율창(885-1),115,서울시 강서구 화곡동 885-1,서울시 강서구 국회대로7길 123,19.0,0.0,115.5,81.07,70,3,2,19,,,,,
0,율창(888-1),78㎡,서울시 강서구 화곡동 888-1,서울시 강서구 국회대로7길 185,19.0,0.0,78.04,66.36,85,3,2,4,,,,,
1,율창(888-1),93,서울시 강서구 화곡동 888-1,서울시 강서구 국회대로7길 185,19.0,0.0,93.68,79.66,85,3,2,15,,,,,
0,으뜸캐슬(도시형),31A㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,31.49,23.83,76,1,1,3,,,,,
1,으뜸캐슬(도시형),32B㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,32.11,24.42,76,1,1,3,,,,,
2,으뜸캐슬(도시형),32C㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,32.9,25.03,76,1,1,1,,,,,
3,으뜸캐슬(도시형),34A㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,34.73,26.26,76,1,1,3,,,,,
4,으뜸캐슬(도시형),34E㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,34.4,25.99,76,1,1,3,,,,,
5,으뜸캐슬(도시형),34B㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,34.78,26.37,76,1,1,1,,,,,
6,으뜸캐슬(도시형),34D㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,34.29,25.91,76,1,1,1,,,,,
7,으뜸캐슬(도시형),35C㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,35.8,27.14,76,1,1,1,,,,,
8,으뜸캐슬(도시형),37D㎡,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,37.86,28.27,75,1,1,1,,,,,
9,으뜸캐슬(도시형),37E,서울시 강서구 화곡동 105-445,서울시 강서구 강서로24길 6,18.0,0.0,37.47,28.3,76,1,1,1,,,,,
0,으뜸캐슬2차(도시형),29B㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,29.24,21.68,74,1,1,2,,,,,
1,으뜸캐슬2차(도시형),29A㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,29.14,21.61,74,1,1,1,,,,,
2,으뜸캐슬2차(도시형),29C㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,29.42,21.85,74,1,1,1,,,,,
3,으뜸캐슬2차(도시형),31E㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,31.18,23.35,75,1,1,3,,,,,
4,으뜸캐슬2차(도시형),31D㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,31.06,23.28,75,1,1,1,,,,,
5,으뜸캐슬2차(도시형),35A㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,35.56,26.57,75,1,1,1,,,,,
6,으뜸캐슬2차(도시형),35B㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,35.6,26.59,75,1,1,1,,,,,
7,으뜸캐슬2차(도시형),35C㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,35.88,26.83,75,1,1,1,,,,,
8,으뜸캐슬2차(도시형),35D㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,35.92,26.86,75,1,1,1,,,,,
9,으뜸캐슬2차(도시형),36E㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,36.35,27.09,75,1,1,1,,,,,
10,으뜸캐슬2차(도시형),36F㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,36.37,27.11,75,1,1,1,,,,,
11,으뜸캐슬2차(도시형),36G㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,36.6,27.29,75,1,1,1,,,,,
12,으뜸캐슬2차(도시형),36H㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,36.63,27.31,75,1,1,1,,,,,
13,으뜸캐슬2차(도시형),39A㎡,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,39.84,29.96,75,1,1,1,,,,,
14,으뜸캐슬2차(도시형),39B,서울시 강서구 화곡동 346-117,서울시 강서구 강서로15길 19,18.0,0.0,39.98,29.98,75,1,1,1,,,,,
0,은성캐슬(도시형),23A㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,23.3,18.64,80,1,1,1,,,,,
1,은성캐슬(도시형),24B㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,24.42,19.54,80,1,1,2,,,,,
2,은성캐슬(도시형),34A㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,34.01,27.21,80,1,1,2,,,,,
3,은성캐슬(도시형),35B㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,35.17,28.14,80,1,1,2,,,,,
4,은성캐슬(도시형),35C㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,35.61,28.49,80,1,1,1,,,,,
5,은성캐슬(도시형),36A㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,36.47,29.18,80,1,1,2,,,,,
6,은성캐슬(도시형),36B㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,36.6,29.28,80,1,1,1,,,,,
7,은성캐슬(도시형),36C㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,36.94,29.55,80,1,1,1,,,,,
8,은성캐슬(도시형),36D㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,36.01,28.81,80,1,1,1,,,,,
9,은성캐슬(도시형),36E㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,36.3,29.04,80,1,1,1,,,,,
10,은성캐슬(도시형),37D㎡,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,37.35,29.88,80,1,1,1,,,,,
11,은성캐슬(도시형),37E,서울시 강서구 화곡동 820-23,서울시 강서구 등촌로13바길 49-20,16.0,0.0,37.44,29.95,80,1,1,1,,,,,
0,은창,85㎡,서울시 강서구 화곡동 1143,서울시 강서구 국회대로7길 157,28.0,0.0,85.09,69.23,81,3,2,1,,,,,
1,은창,90㎡,서울시 강서구 화곡동 1143,서울시 강서구 국회대로7길 157,28.0,0.0,90.23,73.57,82,3,2,12,,,,,
2,은창,92㎡,서울시 강서구 화곡동 1143,서울시 강서구 국회대로7길 157,28.0,0.0,92.23,75.19,82,3,2,3,,,,,
3,은창,101,서울시 강서구 화곡동 1143,서울시 강서구 국회대로7길 157,28.0,0.0,101.05,83.11,82,3,2,12,,,,,
0,은하,40㎡,서울시 강서구 화곡동 400-60,서울시 강서구 가로공원로 221,10.0,0.0,40.93,35.76,87,2,1,2,,,,,
1,은하,50㎡,서울시 강서구 화곡동 400-60,서울시 강서구 가로공원로 221,10.0,0.0,50.15,43.82,87,2,1,2,,,,,
2,은하,59㎡,서울시 강서구 화곡동 400-60,서울시 강서구 가로공원로 221,10.0,0.0,59.38,51.88,87,2,1,2,,,,,
3,은하,68,서울시 강서구 화곡동 400-60,서울시 강서구 가로공원로 221,10.0,0.0,68.6,59.94,87,3,2,4,,,,,
0,은하,75㎡,서울시 강서구 화곡동 1039-2,서울시 강서구 강서로37길 75,12.0,0.0,75.52,65.97,87,3,2,2,,,,,
1,은하,89A㎡,서울시 강서구 화곡동 1039-2,서울시 강서구 강서로37길 75,12.0,0.0,89.27,77.98,87,3,2,2,,,,,
2,은하,90B,서울시 강서구 화곡동 1039-2,서울시 강서구 강서로37길 75,12.0,0.0,90.45,79,87,3,2,8,,"4억 5,000","3억 2,000",,
0,은하센트리움(도시형),38㎡,서울시 강서구 화곡동 894-9,서울시 강서구 강서로8길 11,18.0,0.0,38.79,30.84,80,2,1,12,,,,,
1,은하센트리움(도시형),43,서울시 강서구 화곡동 894-9,서울시 강서구 강서로8길 11,18.0,0.0,43.13,34.29,80,2,1,6,,,,,
0,은하수,109,서울시 강서구 화곡동 1014-12,서울시 강서구 화곡로13길 151,12.0,0.0,109.1,99.34,91,4,2,12,,,,1억/120,1억/120
0,이노셀(도시형),29A㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,29.52,23.89,81,1,1,1,,,,,
1,이노셀(도시형),31B㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,31.06,25.14,81,1,1,1,,,,,
2,이노셀(도시형),36B㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,36.7,29.7,81,1,1,3,,,,,
3,이노셀(도시형),36A㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,36.34,29.41,81,1,1,2,,,,,
4,이노셀(도시형),37C㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,37.02,29.96,81,1,1,3,,,,,
5,이노셀(도시형),49A㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,49.89,40.38,81,2,1,1,,,,,
6,이노셀(도시형),50B㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,50.33,40.73,81,2,1,2,,,,,
7,이노셀(도시형),50C㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,50.39,40.78,81,2,1,1,,,,,
8,이노셀(도시형),51A㎡,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,51.54,41.71,81,2,1,1,,,,,
9,이노셀(도시형),51B,서울시 강서구 화곡동 354-35,서울시 강서구 강서로17다길 5-16,16.0,0.0,51.93,42.03,81,2,1,1,,,,,
0,이레헤븐하우스(도시형),27B㎡,서울시 강서구 화곡동 24-133,서울시 강서구 화곡로42가길 22,21.0,0.0,27.59,19.36,70,1,1,9,,,,,
1,이레헤븐하우스(도시형),27A㎡,서울시 강서구 화곡동 24-133,서울시 강서구 화곡로42가길 22,21.0,0.0,27.57,19.35,70,1,1,8,,,,,
2,이레헤븐하우스(도시형),43㎡,서울시 강서구 화곡동 24-133,서울시 강서구 화곡로42가길 22,21.0,0.0,43.72,30.69,70,1,1,2,,,,,
3,이레헤븐하우스(도시형),51㎡,서울시 강서구 화곡동 24-133,서울시 강서구 화곡로42가길 22,21.0,0.0,51.17,35.91,70,1,1,1,,,,,
4,이레헤븐하우스(도시형),60,서울시 강서구 화곡동 24-133,서울시 강서구 화곡로42가길 22,21.0,0.0,60.23,42.27,70,1,1,1,,,,,
0,이수아트빌2차(주상복합),35㎡,서울시 강서구 화곡동 897-22,서울시 강서구 곰달래로 144,16.0,0.0,35.76,29.64,83,1,1,8,,,,,
1,이수아트빌2차(주상복합),43,서울시 강서구 화곡동 897-22,서울시 강서구 곰달래로 144,16.0,0.0,43.58,36.12,83,1,1,8,,,,,
0,이엘하우스(도시형),32C㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,32.71,27.35,84,1,1,2,,,,,
1,이엘하우스(도시형),32A㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,32.67,27.31,84,1,1,1,,,,,
2,이엘하우스(도시형),32B㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,32.67,27.32,84,1,1,1,,,,,
3,이엘하우스(도시형),33A㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,33.13,27.7,84,1,1,2,,,,,
4,이엘하우스(도시형),33B㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,33.37,27.9,84,1,1,1,,,,,
5,이엘하우스(도시형),33C㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,33.99,28.42,84,1,1,1,,,,,
6,이엘하우스(도시형),35E㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,35.63,29.79,84,1,1,2,,,,,
7,이엘하우스(도시형),35F㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,35.65,29.81,84,1,1,2,,,,,
8,이엘하우스(도시형),35D㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,35.39,29.59,84,1,1,1,,,,,
9,이엘하우스(도시형),35G㎡,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,35.74,29.88,84,1,1,1,,,,,
10,이엘하우스(도시형),43,서울시 강서구 화곡동 362-65,서울시 강서구 가로공원로78길 87,15.0,0.0,43.33,36.23,84,1,1,1,,,,,
0,일광,56㎡,서울시 강서구 화곡동 343-33,서울시 강서구 강서로 47-9,14.0,0.0,56.2,51.21,91,2,1,1,,,,,
1,일광,70㎡,서울시 강서구 화곡동 343-33,서울시 강서구 강서로 47-9,14.0,0.0,70.14,63.9,91,2,1,1,,,,,
2,일광,72A㎡,서울시 강서구 화곡동 343-33,서울시 강서구 강서로 47-9,14.0,0.0,72.81,66.33,91,2,1,3,,,,,
3,일광,72B㎡,서울시 강서구 화곡동 343-33,서울시 강서구 강서로 47-9,14.0,0.0,72.42,65.98,91,2,1,3,,,,,
4,일광,79㎡,서울시 강서구 화곡동 343-33,서울시 강서구 강서로 47-9,14.0,0.0,79.39,72.33,91,2,1,4,,,,,
